Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_wear,Operation 
300.75,310.29,1530.75,26.93,48.83,0
300.71,311.2,1095.92,31.79,48.9,1
299.3,307.77,1194.65,30.82,48.95,1
300.39,309.32,1910.63,24.5,49.03,1
299.68,311.55,1545.86,25.11,49.08,0
297.03,307.04,1439.76,23.88,49.13,0
296.2,305.4,1621.33,24.86,49.19,0
296.09,306.15,950.45,31.42,49.24,1
296.36,306.54,934.89,34.28,49.3,1
297.34,307.93,1365.58,28.68,49.37,0
301.64,311.69,1384.52,27.43,49.42,0
301.47,312.08,1084.33,28.37,49.5,1
301.79,314.75,1168.07,26.84,49.57,1
299.19,311.47,1916.33,18.82,49.6,1
299.73,312.79,1343.4,23.21,49.65,0
295.93,309.67,1737.88,19.85,49.7,0
296.76,307.84,1542.72,24.56,49.74,0
299.57,308.96,1570.27,27.24,49.78,0
298.42,307.29,1932.14,22.21,49.84,1
298.61,309.29,1222.64,25.78,49.9,0
300.27,308.72,1264.52,23.4,49.96,1
296.47,308.01,1296.73,27.13,50.0,0
301.21,310.59,1525.81,25.48,50.05,0
298.71,309.95,1507.88,23.11,50.09,0
299.99,308.39,1362.86,24.11,50.15,1
298.84,310.7,1639.96,24.79,50.2,0
299.03,308.39,1935.57,22.08,50.24,1
302.48,314.19,1374.05,26.87,50.28,0
301.23,310.41,1094.68,31.3,50.34,1
297.08,306.73,1957.31,21.72,50.39,1
301.78,313.59,1001.09,31.42,50.45,1
299.83,309.87,1789.35,22.35,50.48,0
297.66,309.03,1500.0,24.37,50.53,0
299.02,308.48,1836.54,19.77,50.6,1
297.09,307.98,1179.21,31.08,50.66,1
298.58,310.4,1348.64,30.01,50.71,0
300.17,312.24,1092.82,26.61,50.76,1
300.71,310.5,890.27,33.31,50.8,1
302.07,311.36,1368.74,25.69,50.85,0
297.28,309.11,1232.17,26.81,50.9,0
302.12,312.33,1379.25,24.35,50.95,0
296.42,307.18,1494.6,26.23,51.01,0
299.38,308.77,1384.79,31.23,51.05,0
297.88,306.94,970.84,29.47,51.1,1
302.41,314.94,1270.36,29.27,51.14,0
300.63,309.5,1534.18,27.08,51.18,0
300.29,309.15,1630.78,24.24,51.23,0
301.09,310.98,1493.18,26.19,51.28,0
296.45,307.89,1510.99,22.35,51.32,0
296.49,305.3,1230.39,26.81,51.37,0
295.81,306.65,1510.31,21.87,51.41,0
299.57,310.05,1290.95,29.05,51.47,0
302.25,312.78,1674.36,21.51,51.51,0
296.62,306.86,1486.12,29.27,51.57,0
300.13,309.39,1814.34,22.26,51.62,1
298.79,310.61,925.15,30.52,51.68,1
297.08,306.38,1135.48,25.18,51.74,1
303.0,316.84,1158.23,28.35,51.79,1
300.25,312.46,979.32,28.95,51.86,1
301.45,311.55,1405.73,25.47,51.9,0
299.57,307.37,1614.49,22.8,51.94,1
297.66,306.67,1132.37,31.38,51.98,1
299.91,308.83,1577.25,23.05,52.05,0
300.69,311.26,1546.8,24.88,52.1,0
300.63,311.42,1480.06,24.94,52.17,0
299.36,308.54,1264.37,23.36,52.22,0
299.22,310.56,1358.49,28.27,52.27,0
299.29,311.17,1239.62,26.53,52.33,0
299.61,310.63,1918.89,24.74,52.38,1
301.18,310.93,1230.77,26.12,52.43,0
299.73,310.76,1716.17,24.52,52.48,0
301.88,312.1,1536.25,22.36,52.52,0
296.05,307.13,1736.68,20.91,52.58,0
301.75,307.79,1927.25,20.0,52.62,1
300.22,309.34,1617.23,25.1,52.68,0
300.18,311.46,1887.78,24.97,52.73,1
302.11,311.79,1504.73,25.04,52.79,0
301.3,310.22,1180.02,27.91,52.84,1
301.31,310.33,887.25,29.89,52.89,1
298.21,305.63,1321.98,24.95,52.94,1
299.57,308.6,1108.83,33.76,52.99,1
295.39,305.64,815.88,31.26,53.06,1
300.4,308.36,1591.63,24.13,53.13,1
297.65,308.36,1281.21,26.7,53.18,0
300.81,312.01,1106.6,28.79,53.21,1
299.27,309.68,1481.55,22.92,53.25,0
302.59,309.33,1242.41,31.33,53.3,1
301.68,311.88,960.88,28.07,53.36,1
300.8,311.94,1256.92,28.02,53.4,0
299.7,308.78,989.96,30.33,53.46,1
303.96,313.4,1710.83,23.5,53.51,0
297.61,311.44,1575.41,26.27,53.57,0
296.71,307.24,1358.28,27.92,53.61,0
295.54,305.22,1373.11,27.32,53.67,0
301.02,310.48,995.93,33.81,53.72,1
300.7,309.62,1602.66,26.5,53.76,0
299.27,308.15,1595.63,24.64,53.82,0
299.05,310.77,1390.65,25.41,53.87,0
302.81,314.65,1399.55,25.53,53.92,0
298.8,310.03,1547.82,21.92,53.98,0
297.69,308.07,2006.67,19.22,54.04,1
299.51,311.52,1559.67,23.76,54.09,0
296.69,305.83,1195.0,28.31,54.16,1
296.74,304.76,1411.05,25.68,54.2,1
300.09,311.88,1456.24,21.12,54.26,0
298.04,308.21,1815.51,19.88,54.3,1
299.71,308.47,1235.16,27.2,54.33,0
298.59,309.87,1052.15,28.48,54.38,1
297.73,306.24,1752.55,22.37,54.43,1
298.02,307.31,1759.01,19.86,54.48,0
296.02,305.37,704.23,33.42,54.52,1
301.38,312.73,1153.69,26.34,54.56,1
304.33,316.78,854.1,30.62,54.62,1
299.11,307.97,1372.8,27.96,54.66,0
303.26,311.3,1832.07,21.67,54.7,1
299.95,309.71,1537.97,25.18,54.74,0
300.97,310.22,1670.25,23.63,54.78,0
303.94,312.5,1346.68,25.57,54.85,1
297.81,306.73,1669.4,23.57,54.92,0
303.27,313.57,1517.73,22.08,54.99,0
301.1,313.46,902.04,31.15,55.04,1
298.2,309.79,1246.13,30.63,55.06,0
298.42,307.5,1561.13,24.87,55.1,0
299.73,309.43,1610.96,23.78,55.13,0
299.82,311.53,719.62,30.94,55.19,1
300.98,311.94,1651.27,23.81,55.24,0
301.83,312.94,1162.04,27.83,55.28,1
300.66,311.8,1529.15,25.49,55.31,0
301.8,312.44,1477.86,23.78,55.37,0
301.48,312.72,1950.55,18.43,55.44,1
301.66,313.01,881.3,30.16,55.47,1
301.73,313.19,1587.19,22.31,55.52,0
299.51,312.33,1939.19,20.37,55.57,1
298.96,308.91,1648.39,23.09,55.62,0
298.1,308.43,1781.36,23.59,55.67,0
301.58,312.19,1368.41,22.74,55.72,0
297.88,307.37,1425.78,27.14,55.76,0
301.6,309.43,869.48,31.64,55.82,1
299.56,310.51,903.56,28.77,55.87,1
299.53,310.52,1455.02,24.07,55.92,0
299.71,309.63,1365.91,27.93,55.97,0
294.96,304.79,1086.93,26.48,56.03,1
298.55,308.71,1379.2,25.17,56.09,0
300.44,310.71,1853.72,21.08,56.16,1
299.4,308.72,1428.04,25.6,56.22,0
297.59,308.69,1863.3,24.06,56.26,1
301.03,311.01,631.45,35.43,56.31,1
302.0,312.64,1734.9,21.11,56.35,0
301.82,309.63,1921.41,15.97,56.38,1
299.64,310.72,1282.5,25.72,56.47,0
301.42,311.07,1529.13,25.8,56.52,0
303.83,313.89,1829.62,21.62,56.57,1
298.92,309.17,1600.42,24.61,56.62,0
301.32,312.42,1685.59,25.49,56.67,0
298.8,307.95,1636.92,24.02,56.75,0
301.63,311.82,1303.53,28.85,56.81,0
301.49,311.15,1427.89,25.99,56.86,0
297.27,308.1,1280.89,23.61,56.9,0
301.72,308.9,1277.01,25.91,56.94,1
299.93,309.53,1472.76,25.89,56.99,0
301.06,310.53,1179.41,23.08,57.03,1
301.45,312.81,1576.1,21.9,57.09,0
300.28,310.31,1212.35,28.5,57.13,0
303.98,315.35,1416.59,25.65,57.18,0
296.41,307.6,2134.76,18.39,57.23,1
301.11,311.79,1485.37,24.6,57.28,0
301.36,311.26,1425.33,30.96,57.32,0
304.21,314.62,1399.36,25.49,57.38,0
302.37,313.37,1743.62,24.7,57.42,0
300.54,309.94,1038.45,30.52,57.48,1
300.11,310.92,1351.75,26.36,57.53,0
300.98,312.59,1392.84,29.06,57.58,0
298.23,309.63,1773.91,22.61,57.62,0
299.38,308.42,1558.18,21.55,57.67,0
301.22,312.83,1385.36,28.16,57.72,0
299.94,309.49,1735.26,21.85,57.76,0
300.74,311.8,1009.66,30.89,57.8,1
303.23,315.48,1243.96,27.6,57.87,0
294.79,303.54,1492.26,26.16,57.92,0
297.28,305.36,1044.28,29.85,57.97,1
301.69,310.61,1292.3,25.64,58.03,0
300.3,311.43,995.38,26.62,58.1,1
298.26,306.82,1900.43,21.17,58.16,1
301.09,310.7,960.02,30.0,58.23,1
301.68,311.53,1701.71,22.16,58.26,0
297.02,307.18,1097.29,30.79,58.3,1
303.68,313.71,1163.55,26.7,58.3,1
299.91,309.59,1718.14,20.19,58.37,0
301.6,312.09,1665.96,23.96,58.44,0
298.84,311.01,2001.59,21.1,58.47,1
299.03,307.81,1327.69,24.93,58.54,0
303.38,314.97,1323.27,28.45,58.59,0
300.72,310.4,1447.15,28.36,58.63,0
300.5,311.84,1375.11,24.21,58.68,0
297.95,306.96,1428.21,29.24,58.71,0
299.0,310.49,1151.24,28.02,58.78,1
303.71,315.66,1305.77,26.69,58.83,0
300.08,311.65,1774.2,23.88,58.9,0
300.11,311.53,1390.58,24.87,58.95,0
298.37,305.82,1126.44,26.86,58.99,1
300.46,310.61,1303.15,25.74,59.06,0
300.87,311.63,1987.97,18.78,59.09,1
299.61,309.81,1031.52,26.63,59.13,1
299.46,310.62,1098.2,30.05,59.18,1
299.42,310.08,1716.3,22.79,59.23,0
297.13,307.48,1383.68,27.57,59.26,0
298.43,310.26,798.52,33.46,59.32,1
298.19,310.05,1597.44,26.9,59.36,0
298.51,309.88,1425.22,26.49,59.41,0
299.43,307.9,1896.46,21.33,59.46,1
301.15,311.64,1402.99,27.86,59.52,0
296.68,306.02,1157.23,29.06,59.57,1
300.77,311.26,1610.83,22.58,59.62,0
300.24,310.72,1874.73,20.92,59.67,1
297.08,306.26,1327.8,22.52,59.69,0
297.81,306.37,1151.79,30.46,59.74,1
299.19,307.73,1342.85,30.0,59.8,1
299.44,310.2,987.7,29.96,59.85,1
300.94,308.9,1627.61,25.12,59.9,1
301.54,312.42,990.56,25.77,59.94,1
302.22,310.05,817.58,34.15,59.98,1
301.04,309.97,1793.22,23.43,60.03,0
299.56,307.99,1201.44,27.13,60.08,1
303.24,316.21,1421.14,24.5,60.12,0
298.2,306.36,1725.48,23.17,60.18,1
301.49,312.14,1404.13,27.04,60.24,0
297.34,306.23,1583.75,24.05,60.28,0
302.44,313.02,1652.01,23.74,60.32,0
300.06,311.07,1099.92,31.49,60.39,1
300.76,309.94,1642.78,22.68,60.45,0
299.32,309.27,1807.63,19.91,60.49,1
298.05,306.62,1287.51,29.44,60.53,1
301.21,309.8,1650.36,25.94,60.58,1
300.85,312.02,1743.39,23.42,60.64,0
300.24,310.42,1110.84,27.91,60.69,1
299.34,311.51,1677.93,24.16,60.75,0
298.85,310.06,1441.27,32.66,60.8,0
300.11,313.33,1731.87,25.49,60.84,0
300.44,307.59,1373.61,25.92,60.86,1
303.21,311.76,1731.16,22.53,60.9,1
300.83,311.64,1305.88,19.34,60.93,0
297.13,309.14,1600.5,26.08,60.98,0
301.69,310.58,1755.64,21.45,61.03,0
301.25,311.56,1060.4,27.17,61.08,1
301.55,311.37,1580.39,21.88,61.12,0
301.71,313.09,1403.0,24.64,61.17,0
301.06,313.42,1663.88,23.16,61.21,0
301.13,312.18,1217.35,27.9,61.26,0
299.11,308.21,1100.83,28.03,61.3,1
298.91,310.02,1389.31,30.92,61.37,0
297.29,307.74,1300.86,28.09,61.41,0
296.86,307.64,975.8,28.96,61.45,1
299.84,312.68,1386.86,26.64,61.5,0
298.6,309.63,1365.99,23.98,61.55,0
303.16,314.35,1371.96,26.82,61.61,0
298.82,308.47,1373.4,28.6,61.66,0
297.41,306.65,973.53,28.58,61.71,1
302.38,314.34,1261.11,29.0,61.78,0
300.97,308.95,1493.81,24.41,61.84,1
301.38,315.42,1536.26,24.37,61.9,0
303.67,314.61,1554.15,23.1,61.93,0
300.14,311.16,1658.1,23.57,61.99,0
301.9,314.8,2025.36,18.33,62.05,1
299.39,309.34,1169.6,30.64,62.13,1
300.28,307.76,1156.87,29.07,62.19,1
297.38,306.55,1184.66,29.81,62.25,1
301.9,311.62,1228.52,24.77,62.29,0
298.92,309.91,1384.56,28.84,62.35,0
297.9,308.87,1029.2,24.61,62.41,1
296.46,306.94,1460.58,28.89,62.44,0
302.61,314.36,1472.58,28.09,62.48,0
301.95,311.24,1655.02,25.68,62.54,0
301.46,309.95,1195.75,28.94,62.61,1
297.97,306.72,1946.98,18.47,62.67,1
300.15,309.24,996.89,26.93,62.7,1
300.66,311.29,1350.39,26.62,62.75,0
302.7,314.45,1221.77,29.64,62.82,0
301.43,311.73,1577.24,24.34,62.86,0
296.83,308.24,1488.72,24.19,62.91,0
298.39,308.33,1150.89,25.97,62.96,1
301.02,311.56,1738.77,26.55,62.99,0
299.37,308.69,1308.73,29.31,63.03,0
296.14,305.34,1510.92,26.74,63.09,0
303.83,315.48,1724.84,22.63,63.12,0
302.25,314.23,1372.81,26.84,63.18,0
300.96,310.09,1568.89,25.13,63.23,0
301.85,313.69,985.41,31.38,63.27,1
301.08,314.19,1314.32,25.76,63.32,0
302.17,312.19,1498.01,28.22,63.39,0
301.24,310.14,1256.25,30.31,63.43,0
299.71,308.25,1483.08,25.57,63.47,1
299.06,310.56,828.82,34.23,63.51,1
296.28,305.82,1838.09,21.59,63.56,1
298.08,304.52,1785.21,22.27,63.61,1
301.13,311.77,1558.18,22.5,63.67,0
296.89,307.2,1324.01,28.37,63.7,0
299.12,308.47,1686.56,24.03,63.75,0
301.2,310.84,1344.16,30.08,63.8,0
298.37,307.55,1991.18,22.63,63.87,1
299.45,310.23,1369.31,26.89,63.9,0
299.98,309.27,1945.88,23.8,63.94,1
300.44,309.89,1381.45,26.35,64.0,0
299.39,308.69,1459.4,24.67,64.06,0
298.99,310.03,1376.87,24.51,64.08,0
299.37,310.15,1727.07,22.48,64.12,0
297.26,308.37,1517.54,24.57,64.17,0
299.69,308.25,1550.11,27.01,64.21,1
300.94,310.46,1059.82,30.67,64.24,1
299.12,311.9,1059.68,31.8,64.3,1
300.01,311.11,1275.81,30.04,64.34,0
296.58,305.92,1454.96,24.67,64.39,0
301.07,309.73,1364.59,29.67,64.43,0
299.13,309.12,1297.17,28.63,64.48,0
301.92,315.61,1654.88,23.4,64.52,0
297.31,306.2,1574.27,24.79,64.58,0
301.95,311.04,1111.23,26.9,64.62,1
301.03,310.79,1250.12,26.75,64.68,0
301.83,312.28,1487.79,26.79,64.73,0
300.3,309.76,1290.91,29.28,64.77,0
299.82,308.68,1784.35,20.44,64.82,0
300.99,313.96,1467.17,23.28,64.86,0
299.9,310.68,1102.31,31.19,64.91,1
298.93,307.41,867.98,31.76,64.96,1
302.84,312.81,1147.4,28.23,65.0,1
298.45,307.04,1212.75,26.97,65.05,1
299.51,309.8,1045.06,28.68,65.1,1
297.39,306.79,1505.87,24.71,65.15,0
301.97,313.85,1238.45,27.51,65.2,0
301.77,311.24,1839.11,20.22,65.25,1
296.34,306.56,1259.05,26.23,65.31,0
303.58,314.85,1501.46,24.2,65.37,0
302.49,312.85,1099.51,27.04,65.42,1
303.22,314.84,1788.54,24.07,65.48,0
300.03,309.27,989.04,27.75,65.54,1
294.17,301.87,1172.38,31.18,65.58,1
297.46,307.27,1302.61,24.5,65.63,0
303.47,314.89,1390.57,26.0,65.69,0
299.88,309.48,1112.02,25.19,65.74,1
300.76,309.81,1289.04,23.24,65.78,0
298.8,307.69,962.47,30.3,65.83,1
302.43,314.02,1652.07,22.81,65.87,0
298.95,308.7,1551.69,24.28,65.91,0
300.65,311.6,1085.48,31.38,65.96,1
302.09,310.19,763.91,33.0,65.99,1
296.7,307.67,1535.61,24.24,66.07,0
299.8,309.27,1274.28,26.48,66.13,0
299.91,309.8,1120.72,29.96,66.17,1
300.3,311.38,1559.58,24.19,66.22,0
301.37,311.49,1743.01,24.46,66.27,0
299.71,310.77,1114.93,29.23,66.31,1
299.17,310.01,1822.5,24.16,66.35,1
301.08,313.72,1746.13,22.26,66.41,0
299.3,309.26,1635.44,24.71,66.48,0
302.1,310.29,1236.77,28.55,66.52,1
301.84,313.34,882.45,30.4,66.58,1
301.07,311.75,1311.83,26.8,66.63,0
299.16,311.0,1258.29,30.13,66.68,0
300.76,310.13,1596.81,25.26,66.75,0
300.6,312.1,1729.95,21.45,66.79,0
298.39,309.27,1162.52,28.51,66.85,1
296.56,308.08,1402.21,26.09,66.9,0
300.47,309.31,1541.49,25.12,66.96,0
301.89,313.22,1526.45,24.4,67.01,0
298.76,309.76,957.96,34.31,67.06,1
297.39,308.53,1406.6,26.33,67.12,0
297.17,307.49,1437.85,24.9,67.18,0
302.32,313.66,1424.76,25.01,67.22,0
299.14,310.73,1736.59,23.21,67.28,0
297.2,307.14,1367.67,29.45,67.34,0
300.81,309.12,538.63,36.02,67.39,1
298.28,310.14,1180.85,29.81,67.44,1
297.42,309.18,1256.94,27.39,67.51,0
300.27,310.55,1567.44,27.25,67.57,0
297.57,308.7,1396.72,27.4,67.63,0
295.64,305.36,1456.16,26.35,67.69,0
303.05,315.02,1178.3,28.56,67.74,1
305.27,316.72,1248.66,25.97,67.79,0
297.53,307.88,1096.83,26.8,67.84,1
298.87,309.44,1312.41,25.5,67.89,0
298.34,308.91,1138.85,24.81,67.94,1
301.23,312.56,1342.76,29.01,68.0,0
296.55,306.24,1704.11,21.38,68.06,0
302.8,312.77,1707.2,25.33,68.12,0
302.77,311.74,998.0,30.2,68.17,1
301.07,310.57,1300.6,26.87,68.22,0
297.32,307.83,1012.29,29.29,68.27,1
300.84,309.47,813.3,32.67,68.34,1
300.73,309.81,1249.28,27.8,68.39,0
302.64,313.86,1327.22,27.56,68.46,0
301.63,313.14,1334.0,28.48,68.5,0
299.68,309.31,2237.78,15.41,68.54,1
299.71,312.04,1161.24,23.51,68.6,1
297.49,307.35,1439.08,24.61,68.66,0
301.12,311.28,817.46,30.77,68.71,1
302.03,312.97,1735.59,20.97,68.76,0
297.57,308.39,1930.48,22.89,68.79,1
301.2,310.29,1089.12,29.8,68.84,1
297.38,307.12,1529.42,24.6,68.89,0
299.41,310.46,998.39,27.15,68.93,1
299.04,310.24,1509.6,26.27,68.99,0
299.68,311.11,1511.28,25.71,69.05,0
300.85,312.34,1281.54,23.66,69.08,0
300.18,308.46,1388.04,26.97,69.13,1
298.65,307.21,950.05,32.02,69.19,1
300.65,311.39,1560.93,24.56,69.24,0
297.91,306.91,1142.35,32.93,69.31,1
302.18,310.53,1107.51,28.52,69.37,1
300.18,312.12,1406.56,28.63,69.42,0
300.09,309.06,1229.95,28.16,69.49,0
299.32,310.08,1468.89,27.77,69.53,0
298.05,310.94,1007.85,33.49,69.57,1
300.06,308.92,1421.95,24.98,69.61,0
298.22,310.51,1413.25,24.46,69.66,0
298.78,308.34,1370.43,26.06,69.73,0
300.9,312.07,1792.99,18.97,69.77,0
302.78,313.28,1747.69,19.1,69.82,0
301.67,309.84,1206.87,26.88,69.88,1
301.3,311.01,1047.56,26.01,69.91,1
299.21,307.59,793.33,33.41,69.95,1
298.5,307.52,1682.57,18.71,70.01,0
301.5,312.94,1927.71,19.93,70.07,1
301.01,309.44,1223.21,31.24,70.11,1
301.07,312.13,1173.26,28.47,70.15,1
296.84,310.67,1602.65,20.33,70.2,0
301.59,310.17,1389.95,29.88,70.27,1
297.25,308.24,1487.53,28.87,70.33,0
300.15,313.02,1330.89,26.85,70.4,0
301.73,311.25,1708.1,19.58,70.45,0
299.69,309.82,1321.75,28.13,70.49,0
296.67,308.13,1542.01,25.07,70.54,0
304.27,315.69,1462.42,24.73,70.6,0
302.01,310.69,1621.23,26.23,70.65,0
300.76,310.91,1118.77,25.84,70.7,1
299.95,309.97,1113.78,32.22,70.74,1
301.05,311.82,1849.95,23.11,70.79,1
301.19,311.73,1150.09,25.76,70.83,1
298.78,304.84,1446.64,26.01,70.89,1
301.83,313.28,1526.47,27.89,70.93,0
299.17,308.21,1216.65,29.75,70.99,0
297.26,309.48,1172.78,22.4,71.05,1
301.44,312.34,1205.36,29.94,71.09,0
296.78,303.43,2000.35,20.49,71.14,1
301.23,311.46,1168.03,27.6,71.19,1
299.19,309.68,1490.47,22.7,71.25,0
299.99,310.48,1310.74,23.62,71.3,0
298.79,308.03,1353.58,24.04,71.35,0
302.74,310.93,1487.18,24.65,71.43,1
302.88,310.82,1039.89,31.77,71.46,1
298.82,306.83,1369.04,27.93,71.51,1
299.13,306.42,1423.33,26.13,71.55,1
302.6,312.34,1425.01,25.35,71.62,0
300.26,311.51,1724.21,23.7,71.67,0
299.71,308.34,1256.54,28.51,71.72,0
300.95,309.38,1939.1,19.15,71.76,1
297.62,306.72,1753.54,22.47,71.8,0
302.06,310.09,1103.4,27.47,71.87,1
298.96,307.51,1813.23,22.93,71.92,1
295.2,302.26,1026.13,27.29,71.98,1
298.97,309.86,1422.35,30.58,72.04,0
302.11,312.15,1184.98,27.82,72.1,1
303.21,312.79,1364.07,27.09,72.15,0
299.65,310.44,1815.22,22.39,72.2,1
300.17,308.12,1469.53,30.47,72.25,1
302.2,312.19,1339.86,26.37,72.3,0
302.87,314.29,1216.61,25.32,72.34,0
299.98,309.85,1162.59,25.61,72.39,1
301.09,311.85,991.02,30.24,72.45,1
299.99,309.5,1734.18,25.12,72.51,0
298.2,309.03,1302.07,30.47,72.59,0
298.79,311.32,1668.01,26.04,72.65,0
298.52,307.91,1335.1,28.17,72.71,0
302.11,312.44,686.83,36.1,72.78,1
299.77,309.45,1541.91,22.67,72.82,0
298.57,309.04,1111.79,26.89,72.87,1
296.55,306.33,1632.2,22.85,72.9,0
298.42,310.05,2063.68,16.57,72.96,1
301.03,310.37,998.33,28.89,73.0,1
294.72,303.0,1238.36,27.94,73.01,1
304.44,316.71,1496.87,27.77,73.06,0
299.73,307.53,879.58,28.89,73.11,1
297.18,308.04,1840.95,20.37,73.16,1
295.22,304.0,2007.53,17.44,73.22,1
301.43,312.41,2046.87,20.4,73.25,1
298.86,306.94,1720.01,21.84,73.31,1
299.67,312.73,1653.1,22.52,73.38,0
297.05,307.23,1763.4,21.84,73.46,0
300.7,311.12,1276.45,30.12,73.49,0
301.1,309.14,1561.72,24.76,73.53,1
301.66,312.67,1363.72,27.6,73.57,0
300.2,310.29,1379.03,24.58,73.62,0
300.23,312.05,987.26,33.2,73.69,1
299.06,308.38,1635.91,25.25,73.73,0
300.52,310.22,1306.63,27.79,73.77,0
300.94,309.69,382.17,37.97,73.82,1
298.22,306.56,1309.28,28.64,73.87,1
304.57,312.98,1370.65,22.52,73.91,1
297.97,309.21,1643.33,26.13,73.97,0
300.33,310.67,1021.04,29.81,74.01,1
299.28,309.42,1889.69,21.92,74.06,1
298.61,309.59,1197.04,30.58,74.11,1
304.13,314.87,1405.65,26.71,74.15,0
300.87,311.71,1643.81,24.69,74.19,0
296.07,305.82,1799.32,21.84,74.25,0
297.87,307.33,1561.26,20.54,74.29,0
299.01,310.83,1482.05,24.58,74.34,0
299.93,311.44,1101.57,26.48,74.4,1
299.97,309.53,579.03,36.18,74.47,1
302.44,312.49,2011.68,17.97,74.51,1
301.07,309.96,1167.05,31.72,74.55,1
299.48,310.43,1207.73,29.63,74.59,0
297.99,309.88,1875.01,23.64,74.64,1
300.61,308.64,1228.18,31.03,74.68,1
301.56,313.12,1100.71,27.62,74.71,1
294.54,302.08,1470.7,26.48,74.76,1
301.16,310.95,1730.48,24.17,74.81,0
298.62,309.73,1256.13,25.43,74.87,0
303.67,313.89,1884.14,21.52,74.94,1
300.65,310.8,1473.07,25.06,74.99,0
301.04,309.43,1527.79,22.77,75.05,1
300.13,310.35,1863.21,20.12,75.1,1
302.25,311.12,1258.75,28.63,75.14,0
298.72,307.8,1190.35,27.28,75.18,1
303.76,312.93,1527.01,25.69,75.23,0
300.3,312.02,916.26,31.45,75.28,1
298.52,307.29,1651.56,21.52,75.35,0
298.6,307.53,1536.69,25.93,75.4,0
298.94,309.84,1362.79,22.92,75.45,0
295.88,305.12,1733.79,22.49,75.5,0
297.13,306.57,1629.22,26.62,75.55,0
298.39,307.34,1596.45,21.5,75.61,0
300.6,309.81,1683.41,20.2,75.66,0
298.98,307.9,1278.34,26.54,75.73,0
302.0,312.21,1446.45,29.74,75.77,0
299.43,307.6,1527.93,25.32,75.82,1
299.41,308.1,1984.87,21.49,75.87,1
300.56,309.97,1509.39,26.09,75.93,0
300.76,309.93,1167.07,30.07,75.97,1
299.43,308.15,1332.05,28.05,76.02,0
299.77,310.67,1647.92,23.46,76.07,0
301.45,311.16,1364.71,28.27,76.14,0
297.49,306.45,1344.32,28.37,76.18,0
298.73,308.59,1490.4,25.09,76.24,0
301.14,311.54,1986.41,23.02,76.29,1
298.97,308.19,1273.3,25.91,76.34,0
304.97,312.72,1135.23,28.74,76.4,1
299.14,307.07,1164.44,27.71,76.44,1
301.87,311.9,1234.9,24.9,76.49,0
301.86,312.41,1459.09,27.2,76.55,0
300.07,308.72,1905.81,17.66,76.58,1
300.56,308.58,1812.87,18.4,76.61,1
300.25,312.5,1403.7,27.14,76.68,0
300.59,311.82,1187.07,28.72,76.72,1
295.76,307.9,1239.45,25.85,76.78,0
299.15,309.65,1910.18,20.76,76.83,1
301.08,308.29,1828.38,23.39,76.86,1
297.55,305.5,1780.86,25.54,76.93,1
299.86,310.52,1229.37,25.4,76.98,0
302.72,313.69,1741.64,18.2,77.03,0
301.78,312.46,1671.01,22.75,77.1,0
300.63,310.08,1735.87,24.25,77.15,0
297.26,308.12,1486.25,23.09,77.19,0
302.58,313.06,1336.23,26.24,77.26,0
298.75,307.81,1672.35,22.38,77.31,0
298.24,308.37,2077.7,19.35,77.38,1
300.77,313.26,1370.83,28.39,77.44,0
302.0,313.53,1735.4,23.57,77.5,0
304.55,314.42,1610.0,24.13,77.56,0
300.21,307.72,1424.91,25.64,77.63,1
301.58,312.38,1420.98,27.77,77.68,0
301.59,311.38,1748.04,21.48,77.72,0
299.67,306.26,1245.82,26.32,77.77,1
296.92,307.4,1490.18,25.5,77.82,0
299.65,308.57,1336.58,23.76,77.87,0
296.98,306.44,854.23,33.44,77.93,1
298.66,306.55,1522.22,25.32,77.98,1
301.14,309.03,1281.72,25.84,78.02,1
299.88,309.89,1547.02,27.66,78.08,0
298.29,310.23,1645.01,24.92,78.12,0
302.59,314.42,1088.12,28.81,78.18,1
298.02,308.24,1674.35,19.57,78.2,0
300.47,313.17,1506.27,27.41,78.25,0
298.78,306.85,1274.99,27.95,78.3,1
298.7,310.12,818.68,31.83,78.37,1
297.25,308.14,1252.88,30.26,78.42,0
301.44,308.7,2186.98,19.16,78.46,1
296.94,306.19,1293.2,27.2,78.5,0
300.98,309.78,1220.81,24.12,78.56,0
303.78,316.84,1228.75,28.22,78.6,0
298.82,310.8,1205.17,25.11,78.66,0
300.85,311.21,927.45,28.95,78.71,1
297.83,307.77,1691.67,22.33,78.76,0
297.49,307.46,1134.66,30.09,78.81,1
301.95,308.73,1539.42,26.1,78.87,1
299.56,310.76,1329.45,26.96,78.91,0
301.37,310.73,1875.45,19.18,78.99,1
